"TIME","GEO","INDIC_DE","Value","FlagandFootnotes"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - females","905,829","e"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males","885,190","e"
"2017","Moldova","Average population - total","3,549,196",""
"2017","Moldova","Average population - females",":",""
"2017","Moldova","Average population - males",":",""
"2017","Monaco","Average population - total",":",""
"2017","Monaco","Average population - females",":",""
"2017","Monaco","Average population - males",":",""
"2017","Russia","Average population - total",":",""
"2017","Russia","Average population - females",":",""
"2017","Russia","Average population - males",":",""
"2017","San Marino","Average population - total","33,825",""
"2017","San Marino","Average population - females",":",""
"2017","San Marino","Average population - males",":",""
"2017","Ukraine","Average population - total","42,315,836",""
"2017","Ukraine","Average population - females","22,714,456",""
"2017","Ukraine","Average population - males","19,601,380",""
"2017","Armenia","Average population - total","2,979,442",""
"2017","Armenia","Average population - females","1,565,957",""
"2017","Armenia","Average population - males","1,413,485",""
"2017","Azerbaijan","Average population - total","9,854,033",""
"2017","Azerbaijan","Average population - females","4,939,415",""
"2017","Azerbaijan","Average population - males","4,914,619",""
"2017","Georgia","Average population - total","3,728,004",""
"2017","Georgia","Average population - females",":",""
"2017","Georgia","Average population - males",":",""
"2018","European Union - 28 countries (2013-2020)","Average population - total","513,059,281","ep"
"2018","European Union - 28 countries (2013-2020)","Average population - females","262,149,000","ep"
"2018","European Union - 28 countries (2013-2020)","Average population - males","250,910,282","be"
"2018","Belgium","Average population - total","11,427,054",""
"2018","Belgium","Average population - females","5,797,532",""
"2018","Belgium","Average population - males","5,629,522",""
"2018","Bulgaria","Average population - total","7,025,037",""
"2018","Bulgaria","Average population - females","3,615,982",""
"2018","Bulgaria","Average population - males","3,409,055",""
"2018","Czechia","Average population - total","10,629,928",""
"2018","Czechia","Average population - females","5,397,935",""
"2018","Czechia","Average population - males","5,231,993",""
"2018","Denmark","Average population - total","5,793,636",""
"2018","Denmark","Average population - females","2,910,863",""
"2018","Denmark","Average population - males","2,882,773",""
"2018","Germany (until 1990 former territory of the FRG)","Average population - total","82,905,782",""
"2018","Germany (until 1990 former territory of the FRG)","Average population - females","42,000,654",""
"2018","Germany (until 1990 former territory of the FRG)","Average population - males","40,905,128",""
"2018","Germany including former GDR","Average population - total","82,905,782",""
"2018","Germany including former GDR","Average population - females","42,000,654",""
"2018","Germany including former GDR","Average population - males","40,905,128",""
"2018","Estonia","Average population - total","1,321,977",""
"2018","Estonia","Average population - females","698,617",""
"2018","Estonia","Average population - males","623,360",""
"2018","Ireland","Average population - total","4,867,316","e"
"2018","Ireland","Average population - females","2,456,764","e"
"2018","Ireland","Average population - males","2,410,552","e"
"2018","Greece","Average population - total","10,732,882",""
"2018","Greece","Average population - females","5,523,716",""
"2018","Greece","Average population - males","5,209,167",""
"2018","Spain","Average population - total","46,797,754",""
"2018","Spain","Average population - females","23,852,183",""
"2018","Spain","Average population - males","22,945,571",""
"2018","France","Average population - total","67,101,930","p"
"2018","France","Average population - females","34,656,870","p"
"2018","France","Average population - males","32,445,061","b"
"2018","France (metropolitan)","Average population - total",":",""
"2018","France (metropolitan)","Average population - females",":",""
"2018","France (metropolitan)","Average population - males",":",""
"2018","Croatia","Average population - total","4,090,870",""
"2018","Croatia","Average population - females","2,113,684",""
"2018","Croatia","Average population - males","1,977,186",""
"2018","Italy","Average population - total","60,421,760",""
"2018","Italy","Average population - females","31,015,573",""
"2018","Italy","Average population - males","29,406,187",""
"2018","Cyprus","Average population - total","870,068",""
"2018","Cyprus","Average population - females","445,398",""
"2018","Cyprus","Average population - males","424,670",""
"2018","Latvia","Average population - total","1,927,174",""
"2018","Latvia","Average population - females","1,039,899",""
"2018","Latvia","Average population - males","887,275",""
"2018","Lithuania","Average population - total","2,801,543",""
"2018","Lithuania","Average population - females","1,505,101",""
"2018","Lithuania","Average population - males","1,296,442",""
"2018","Luxembourg","Average population - total","607,950",""
"2018","Luxembourg","Average population - females","302,300",""
"2018","Luxembourg","Average population - males","305,650",""
"2018","Hungary","Average population - total","9,775,564",""
"2018","Hungary","Average population - females","5,101,852",""
"2018","Hungary","Average population - males","4,673,712",""
"2018","Malta","Average population - total","484,630",""
"2018","Malta","Average population - females","238,413",""
"2018","Malta","Average population - males","246,218",""
"2018","Netherlands","Average population - total","17,231,624",""
"2018","Netherlands","Average population - females","8,677,560",""
"2018","Netherlands","Average population - males","8,554,064",""
"2018","Austria","Average population - total","8,840,521",""
"2018","Austria","Average population - females","4,492,746",""
"2018","Austria","Average population - males","4,347,776",""
"2018","Poland","Average population - total","37,974,750",""
"2018","Poland","Average population - females","19,594,412",""
"2018","Poland","Average population - males","18,380,338",""
"2018","Portugal","Average population - total","10,283,822",""
"2018","Portugal","Average population - females","5,423,793",""
"2018","Portugal","Average population - males","4,860,029",""
"2018","Romania","Average population - total","19,473,970",""
"2018","Romania","Average population - females","9,946,311",""
"2018","Romania","Average population - males","9,527,659",""
"2018","Slovenia","Average population - total","2,073,894",""
"2018","Slovenia","Average population - females","1,041,046",""
"2018","Slovenia","Average population - males","1,032,849",""
"2018","Slovakia","Average population - total","5,446,771",""
"2018","Slovakia","Average population - females","2,787,975",""
"2018","Slovakia","Average population - males","2,658,796",""
"2018","Finland","Average population - total","5,515,525",""
"2018","Finland","Average population - females","2,794,314",""
"2018","Finland","Average population - males","2,721,211",""
"2018","Sweden","Average population - total","10,175,214",""
"2018","Sweden","Average population - females","5,062,664",""
"2018","Sweden","Average population - males","5,112,550",""
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","518,762,163","ep"
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - females","264,975,984","ep"
"2018","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - males","253,786,180","be"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","514,671,294","ep"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - females","262,862,300","ep"
"2018","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - males","251,808,994","be"
"2018","European Free Trade Association","Average population - total","14,217,211",""
"2018","European Free Trade Association","Average population - females","7,119,535",""
"2018","European Free Trade Association","Average population - males","7,097,676",""
"2018","Iceland","Average population - total","352,721",""
"2018","Iceland","Average population - females","172,502",""
"2018","Iceland","Average population - males","180,219",""
"2018","Liechtenstein","Average population - total","38,246",""
"2018","Liechtenstein","Average population - females","19,289",""
"2018","Liechtenstein","Average population - males","18,958",""
"2018","Norway","Average population - total","5,311,916",""
"2018","Norway","Average population - females","2,635,194",""
"2018","Norway","Average population - males","2,676,722",""
"2018","Switzerland","Average population - total","8,514,329",""
"2018","Switzerland","Average population - females","4,292,551",""
"2018","Switzerland","Average population - males","4,221,778",""
"2018","United Kingdom","Average population - total","66,460,344",""
"2018","United Kingdom","Average population - females","33,654,848",""
"2018","United Kingdom","Average population - males","32,805,496",""
"2018","Montenegro","Average population - total","622,271",""
"2018","Montenegro","Average population - females","314,544",""
"2018","Montenegro","Average population - males","307,727",""
"2018","North Macedonia","Average population - total","2,076,217",""
"2018","North Macedonia","Average population - females","1,036,475",""
"2018","North Macedonia","Average population - males","1,039,742",""
"2018","Albania","Average population - total","2,866,376",""
"2018","Albania","Average population - females","1,432,274",""
"2018","Albania","Average population - males","1,434,102",""
"2018","Serbia","Average population - total","6,982,604",""
"2018","Serbia","Average population - females","3,580,903",""
"2018","Serbia","Average population - males","3,401,702",""
"2018","Turkey","Average population - total","81,407,204",""
"2018","Turkey","Average population - females","40,569,646",""
"2018","Turkey","Average population - males","40,837,558",""
"2018","Andorra","Average population - total","75,486",""
"2018","Andorra","Average population - females",":",""
"2018","Andorra","Average population - males",":",""
"2018","Belarus","Average population - total","9,483,499",""
"2018","Belarus","Average population - females","5,064,859",""
"2018","Belarus","Average population - males","4,418,640",""
"2018","Bosnia and Herzegovina","Average population - total","3,496,157","p"
"2018","Bosnia and Herzegovina","Average population - females",":",""
"2018","Bosnia and Herzegovina","Average population - males",":",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,797,086",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - females","910,304",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males","886,782",""
"2018","Moldova","Average population - total",":",""
"2018","Moldova","Average population - females",":",""
"2018","Moldova","Average population - males",":",""
"2018","Monaco","Average population - total","38,300","e"
"2018","Monaco","Average population - females",":",""
"2018","Monaco","Average population - males",":",""
"2018","Russia","Average population - total",":",""
"2018","Russia","Average population - females",":",""
"2018","Russia","Average population - males",":",""
"2018","San Marino","Average population - total","34,522",""
"2018","San Marino","Average population - females",":",""
"2018","San Marino","Average population - males",":",""
"2018","Ukraine","Average population - total","42,100,165",""
"2018","Ukraine","Average population - females","22,593,439",""
"2018","Ukraine","Average population - males","19,506,726",""
"2018","Armenia","Average population - total","2,969,001",""
"2018","Armenia","Average population - females","1,564,036",""
"2018","Armenia","Average population - males","1,404,965",""
"2018","Azerbaijan","Average population - total","9,939,771",""
"2018","Azerbaijan","Average population - females","4,979,556",""
"2018","Azerbaijan","Average population - males","4,960,216",""
"2018","Georgia","Average population - total","3,726,549",""
"2018","Georgia","Average population - females","1,935,320",""
"2018","Georgia","Average population - males","1,791,229",""
"2019","European Union - 28 countries (2013-2020)","Average population - total","513,719,464","bep"
"2019","European Union - 28 countries (2013-2020)","Average population - females",":",""
"2019","European Union - 28 countries (2013-2020)","Average population - males",":",""
"2019","Belgium","Average population - total","11,488,980",""
"2019","Belgium","Average population - females","5,825,954",""
"2019","Belgium","Average population - males","5,663,026",""
"2019","Bulgaria","Average population - total","6,975,761",""
"2019","Bulgaria","Average population - females","3,593,087",""
"2019","Bulgaria","Average population - males","3,382,674",""
"2019","Czechia","Average population - total","10,671,870",""
"2019","Czechia","Average population - females","5,413,775",""
"2019","Czechia","Average population - males","5,258,095",""
"2019","Denmark","Average population - total","5,814,422",""
"2019","Denmark","Average population - females","2,921,427",""
"2019","Denmark","Average population - males","2,892,996",""
"2019","Germany (until 1990 former territory of the FRG)","Average population - total","83,092,962",""
"2019","Germany (until 1990 former territory of the FRG)","Average population - females","42,090,810",""
"2019","Germany (until 1990 former territory of the FRG)","Average population - males","41,002,152",""
"2019","Germany including former GDR","Average population - total","83,092,962",""
"2019","Germany including former GDR","Average population - females","42,090,810",""
"2019","Germany including former GDR","Average population - males","41,002,152",""
"2019","Estonia","Average population - total","1,326,855",""
"2019","Estonia","Average population - females",":",""
"2019","Estonia","Average population - males",":",""
"2019","Ireland","Average population - total","4,934,340","e"
"2019","Ireland","Average population - females","2,491,071","e"
"2019","Ireland","Average population - males","2,443,269","e"
"2019","Greece","Average population - total","10,721,582",""
"2019","Greece","Average population - females","5,509,692",""
"2019","Greece","Average population - males","5,211,891",""
"2019","Spain","Average population - total","47,134,837",""
"2019","Spain","Average population - females","24,030,551",""
"2019","Spain","Average population - males","23,104,286",""
"2019","France","Average population - total","67,248,926","p"
"2019","France","Average population - females","34,744,646","p"
"2019","France","Average population - males","32,504,280","b"
"2019","France (metropolitan)","Average population - total",":",""
"2019","France (metropolitan)","Average population - females",":",""
"2019","France (metropolitan)","Average population - males",":",""
"2019","Croatia","Average population - total","4,067,206",""
"2019","Croatia","Average population - females","2,095,095",""
"2019","Croatia","Average population - males","1,972,111",""
"2019","Italy","Average population - total","59,729,081","b"
"2019","Italy","Average population - females","30,638,435","b"
"2019","Italy","Average population - males","29,090,646","b"
"2019","Cyprus","Average population - total","881,952",""
"2019","Cyprus","Average population - females","450,801",""
"2019","Cyprus","Average population - males","431,151",""
"2019","Latvia","Average population - total","1,913,822",""
"2019","Latvia","Average population - females","1,030,889",""
"2019","Latvia","Average population - males","882,933",""
"2019","Lithuania","Average population - total","2,794,137",""
"2019","Lithuania","Average population - females","1,494,165",""
"2019","Lithuania","Average population - males","1,299,973",""
"2019","Luxembourg","Average population - total","620,001",""
"2019","Luxembourg","Average population - females","308,159",""
"2019","Luxembourg","Average population - males","311,842",""
"2019","Hungary","Average population - total","9,771,141",""
"2019","Hungary","Average population - females","5,092,836",""
"2019","Hungary","Average population - males","4,678,306",""
"2019","Malta","Average population - total","504,062",""
"2019","Malta","Average population - females","245,263",""
"2019","Malta","Average population - males","258,799",""
"2019","Netherlands","Average population - total","17,344,874",""
"2019","Netherlands","Average population - females","8,730,316",""
"2019","Netherlands","Average population - males","8,614,559",""
"2019","Austria","Average population - total","8,879,920",""
"2019","Austria","Average population - females","4,512,017",""
"2019","Austria","Average population - males","4,367,903",""
"2019","Poland","Average population - total","37,965,475",""
"2019","Poland","Average population - females","19,588,597",""
"2019","Poland","Average population - males","18,376,879",""
"2019","Portugal","Average population - total","10,286,263",""
"2019","Portugal","Average population - females","5,430,092",""
"2019","Portugal","Average population - males","4,856,172",""
"2019","Romania","Average population - total","19,371,648","e"
"2019","Romania","Average population - females","9,891,093","e"
"2019","Romania","Average population - males","9,480,556","e"
"2019","Slovenia","Average population - total","2,088,385",""
"2019","Slovenia","Average population - females","1,043,524",""
"2019","Slovenia","Average population - males","1,044,861",""
"2019","Slovakia","Average population - total","5,454,147",""
"2019","Slovakia","Average population - females","2,790,934",""
"2019","Slovakia","Average population - males","2,663,214",""
"2019","Finland","Average population - total","5,521,606",""
"2019","Finland","Average population - females","2,795,830",""
"2019","Finland","Average population - males","2,725,776",""
"2019","Sweden","Average population - total","10,278,887",""
"2019","Sweden","Average population - females","5,109,761",""
"2019","Sweden","Average population - males","5,169,126",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","519,466,485","bep"
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - females",":",""
"2019","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - males",":",""
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","515,399,279","bep"
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - females",":",""
"2019","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - males",":",""
"2019","European Free Trade Association","Average population - total","14,322,301",""
"2019","European Free Trade Association","Average population - females","7,169,483",""
"2019","European Free Trade Association","Average population - males","7,152,819",""
"2019","Iceland","Average population - total","360,563",""
"2019","Iceland","Average population - females","175,674",""
"2019","Iceland","Average population - males","184,889",""
"2019","Liechtenstein","Average population - total","38,563",""
"2019","Liechtenstein","Average population - females","19,443",""
"2019","Liechtenstein","Average population - males","19,120",""
"2019","Norway","Average population - total","5,347,896",""
"2019","Norway","Average population - females","2,652,079",""
"2019","Norway","Average population - males","2,695,818",""
"2019","Switzerland","Average population - total","8,575,280",""
"2019","Switzerland","Average population - females","4,322,288",""
"2019","Switzerland","Average population - males","4,252,992",""
"2019","United Kingdom","Average population - total","66,836,327",""
"2019","United Kingdom","Average population - females",":",""
"2019","United Kingdom","Average population - males",":",""
"2019","Montenegro","Average population - total","622,028",""
"2019","Montenegro","Average population - females","314,394",""
"2019","Montenegro","Average population - males","307,634",""
"2019","North Macedonia","Average population - total","2,076,694",""
"2019","North Macedonia","Average population - females","1,036,736",""
"2019","North Macedonia","Average population - males","1,039,958",""
"2019","Albania","Average population - total","2,854,191",""
"2019","Albania","Average population - females","1,429,088",""
"2019","Albania","Average population - males","1,425,104",""
"2019","Serbia","Average population - total","6,945,235",""
"2019","Serbia","Average population - females","3,561,510",""
"2019","Serbia","Average population - males","3,383,725",""
"2019","Turkey","Average population - total","82,579,440",""
"2019","Turkey","Average population - females","41,148,882",""
"2019","Turkey","Average population - males","41,430,558",""
"2019","Andorra","Average population - total","76,860",""
"2019","Andorra","Average population - females",":",""
"2019","Andorra","Average population - males",":",""
"2019","Belarus","Average population - total","9,417,849",""
"2019","Belarus","Average population - females",":",""
"2019","Belarus","Average population - males",":",""
"2019","Bosnia and Herzegovina","Average population - total",":",""
"2019","Bosnia and Herzegovina","Average population - females",":",""
"2019","Bosnia and Herzegovina","Average population - males",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,788,891",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - females","908,744",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males","880,147",""
"2019","Moldova","Average population - total",":",""
"2019","Moldova","Average population - females",":",""
"2019","Moldova","Average population - males",":",""
"2019","Monaco","Average population - total",":",""
"2019","Monaco","Average population - females",":",""
"2019","Monaco","Average population - males",":",""
"2019","Russia","Average population - total",":",""
"2019","Russia","Average population - females",":",""
"2019","Russia","Average population - males",":",""
"2019","San Marino","Average population - total","34,663",""
"2019","San Marino","Average population - females",":",""
"2019","San Marino","Average population - males",":",""
"2019","Ukraine","Average population - total","41,858,172",""
"2019","Ukraine","Average population - females","22,458,816",""
"2019","Ukraine","Average population - males","19,399,356",""
"2019","Armenia","Average population - total","2,962,482",""
"2019","Armenia","Average population - females","1,563,114",""
"2019","Armenia","Average population - males","1,399,368",""
"2019","Azerbaijan","Average population - total","10,024,283",""
"2019","Azerbaijan","Average population - females","5,019,077",""
"2019","Azerbaijan","Average population - males","5,005,206",""
"2019","Georgia","Average population - total","3,720,161",""
"2019","Georgia","Average population - females","1,929,572",""
"2019","Georgia","Average population - males","1,790,589",""
"2020","European Union - 28 countries (2013-2020)","Average population - total",":",""
"2020","European Union - 28 countries (2013-2020)","Average population - females",":",""
"2020","European Union - 28 countries (2013-2020)","Average population - males",":",""
"2020","Belgium","Average population - total","11,544,241","p"
"2020","Belgium","Average population - females",":",""
"2020","Belgium","Average population - males",":",""
"2020","Bulgaria","Average population - total","6,934,015",""
"2020","Bulgaria","Average population - females",":",""
"2020","Bulgaria","Average population - males",":",""
"2020","Czechia","Average population - total","10,697,858",""
"2020","Czechia","Average population - females",":",""
"2020","Czechia","Average population - males",":",""
"2020","Denmark","Average population - total","5,831,404",""
"2020","Denmark","Average population - females",":",""
"2020","Denmark","Average population - males",":",""
"2020","Germany (until 1990 former territory of the FRG)","Average population - total","83,160,871",""
"2020","Germany (until 1990 former territory of the FRG)","Average population - females",":",""
"2020","Germany (until 1990 former territory of the FRG)","Average population - males",":",""
"2020","Germany including former GDR","Average population - total","83,160,871",""
"2020","Germany including former GDR","Average population - females",":",""
"2020","Germany including former GDR","Average population - males",":",""
"2020","Estonia","Average population - total","1,329,479",""
"2020","Estonia","Average population - females",":",""
"2020","Estonia","Average population - males",":",""
"2020","Ireland","Average population - total","4,985,674",""
"2020","Ireland","Average population - females",":",""
"2020","Ireland","Average population - males",":",""
"2020","Greece","Average population - total","10,700,556","e"
"2020","Greece","Average population - females",":",""
"2020","Greece","Average population - males",":",""
"2020","Spain","Average population - total","47,363,419","p"
"2020","Spain","Average population - females",":",""
"2020","Spain","Average population - males",":",""
"2020","France","Average population - total","67,379,908","p"
"2020","France","Average population - females",":",""
"2020","France","Average population - males",":",""
"2020","France (metropolitan)","Average population - total",":",""
"2020","France (metropolitan)","Average population - females",":",""
"2020","France (metropolitan)","Average population - males",":",""
"2020","Croatia","Average population - total","4,047,260",""
"2020","Croatia","Average population - females",":",""
"2020","Croatia","Average population - males",":",""
"2020","Italy","Average population - total","59,449,527","p"
"2020","Italy","Average population - females",":",""
"2020","Italy","Average population - males",":",""
"2020","Cyprus","Average population - total","892,005","p"
"2020","Cyprus","Average population - females",":",""
"2020","Cyprus","Average population - males",":",""
"2020","Latvia","Average population - total","1,900,449",""
"2020","Latvia","Average population - females",":",""
"2020","Latvia","Average population - males",":",""
"2020","Lithuania","Average population - total","2,794,885",""
"2020","Lithuania","Average population - females",":",""
"2020","Lithuania","Average population - males",":",""
"2020","Luxembourg","Average population - total","630,419",""
"2020","Luxembourg","Average population - females",":",""
"2020","Luxembourg","Average population - males",":",""
"2020","Hungary","Average population - total","9,750,149",""
"2020","Hungary","Average population - females",":",""
"2020","Hungary","Average population - males",":",""
"2020","Malta","Average population - total","515,332",""
"2020","Malta","Average population - females",":",""
"2020","Malta","Average population - males",":",""
"2020","Netherlands","Average population - total","17,441,500",""
"2020","Netherlands","Average population - females",":",""
"2020","Netherlands","Average population - males",":",""
"2020","Austria","Average population - total","8,916,864",""
"2020","Austria","Average population - females",":",""
"2020","Austria","Average population - males",":",""
"2020","Poland","Average population - total","37,899,070",""
"2020","Poland","Average population - females",":",""
"2020","Poland","Average population - males",":",""
"2020","Portugal","Average population - total","10,297,081",""
"2020","Portugal","Average population - females",":",""
"2020","Portugal","Average population - males",":",""
"2020","Romania","Average population - total","19,257,520","e"
"2020","Romania","Average population - females",":",""
"2020","Romania","Average population - males",":",""
"2020","Slovenia","Average population - total","2,102,419",""
"2020","Slovenia","Average population - females",":",""
"2020","Slovenia","Average population - males",":",""
"2020","Slovakia","Average population - total","5,458,827",""
"2020","Slovakia","Average population - females",":",""
"2020","Slovakia","Average population - males",":",""
"2020","Finland","Average population - total","5,529,543",""
"2020","Finland","Average population - females",":",""
"2020","Finland","Average population - males",":",""
"2020","Sweden","Average population - total","10,353,442",""
"2020","Sweden","Average population - females",":",""
"2020","Sweden","Average population - males",":",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total",":",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - females",":",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - males",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - females",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - males",":",""
"2020","European Free Trade Association","Average population - total","14,421,399","p"
"2020","European Free Trade Association","Average population - females",":",""
"2020","European Free Trade Association","Average population - males",":",""
"2020","Iceland","Average population - total","366,463",""
"2020","Iceland","Average population - females",":",""
"2020","Iceland","Average population - males",":",""
"2020","Liechtenstein","Average population - total","38,901","p"
"2020","Liechtenstein","Average population - females",":",""
"2020","Liechtenstein","Average population - males",":",""
"2020","Norway","Average population - total","5,379,475",""
"2020","Norway","Average population - females",":",""
"2020","Norway","Average population - males",":",""
"2020","Switzerland","Average population - total","8,636,561","p"
"2020","Switzerland","Average population - females",":",""
"2020","Switzerland","Average population - males",":",""
"2020","United Kingdom","Average population - total",":",""
"2020","United Kingdom","Average population - females",":",""
"2020","United Kingdom","Average population - males",":",""
"2020","Montenegro","Average population - total","621,306",""
"2020","Montenegro","Average population - females",":",""
"2020","Montenegro","Average population - males",":",""
"2020","North Macedonia","Average population - total","2,072,532",""
"2020","North Macedonia","Average population - females",":",""
"2020","North Macedonia","Average population - males",":",""
"2020","Albania","Average population - total","2,837,848",""
"2020","Albania","Average population - females",":",""
"2020","Albania","Average population - males",":",""
"2020","Serbia","Average population - total","6,899,126",""
"2020","Serbia","Average population - females",":",""
"2020","Serbia","Average population - males",":",""
"2020","Turkey","Average population - total","83,384,680",""
"2020","Turkey","Average population - females",":",""
"2020","Turkey","Average population - males",":",""
"2020","Andorra","Average population - total",":",""
"2020","Andorra","Average population - females",":",""
"2020","Andorra","Average population - males",":",""
"2020","Belarus","Average population - total",":",""
"2020","Belarus","Average population - females",":",""
"2020","Belarus","Average population - males",":",""
"2020","Bosnia and Herzegovina","Average population - total",":",""
"2020","Bosnia and Herzegovina","Average population - females",":",""
"2020","Bosnia and Herzegovina","Average population - males",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - females",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males",":",""
"2020","Moldova","Average population - total",":",""
"2020","Moldova","Average population - females",":",""
"2020","Moldova","Average population - males",":",""
"2020","Monaco","Average population - total",":",""
"2020","Monaco","Average population - females",":",""
"2020","Monaco","Average population - males",":",""
"2020","Russia","Average population - total",":",""
"2020","Russia","Average population - females",":",""
"2020","Russia","Average population - males",":",""
"2020","San Marino","Average population - total",":",""
"2020","San Marino","Average population - females",":",""
"2020","San Marino","Average population - males",":",""
"2020","Ukraine","Average population - total","41,575,748","e"
"2020","Ukraine","Average population - females",":",""
"2020","Ukraine","Average population - males",":",""
"2020","Armenia","Average population - total","2,961,473",""
"2020","Armenia","Average population - females",":",""
"2020","Armenia","Average population - males",":",""
"2020","Azerbaijan","Average population - total","10,093,121",""
"2020","Azerbaijan","Average population - females",":",""
"2020","Azerbaijan","Average population - males",":",""
"2020","Georgia","Average population - total",":",""
"2020","Georgia","Average population - females",":",""
"2020","Georgia","Average population - males",":",""
"2021","European Union - 28 countries (2013-2020)","Average population - total",":",""
"2021","European Union - 28 countries (2013-2020)","Average population - females",":",""
"2021","European Union - 28 countries (2013-2020)","Average population - males",":",""
"2021","Belgium","Average population - total",":",""
"2021","Belgium","Average population - females",":",""
"2021","Belgium","Average population - males",":",""
"2021","Bulgaria","Average population - total",":",""
"2021","Bulgaria","Average population - females",":",""
"2021","Bulgaria","Average population - males",":",""
"2021","Czechia","Average population - total",":",""
"2021","Czechia","Average population - females",":",""
"2021","Czechia","Average population - males",":",""
"2021","Denmark","Average population - total",":",""
"2021","Denmark","Average population - females",":",""
"2021","Denmark","Average population - males",":",""
"2021","Germany (until 1990 former territory of the FRG)","Average population - total",":",""
"2021","Germany (until 1990 former territory of the FRG)","Average population - females",":",""
"2021","Germany (until 1990 former territory of the FRG)","Average population - males",":",""
"2021","Germany including former GDR","Average population - total",":",""
"2021","Germany including former GDR","Average population - females",":",""
"2021","Germany including former GDR","Average population - males",":",""
"2021","Estonia","Average population - total",":",""
"2021","Estonia","Average population - females",":",""
"2021","Estonia","Average population - males",":",""
"2021","Ireland","Average population - total",":",""
"2021","Ireland","Average population - females",":",""
"2021","Ireland","Average population - males",":",""
"2021","Greece","Average population - total",":",""
"2021","Greece","Average population - females",":",""
"2021","Greece","Average population - males",":",""
"2021","Spain","Average population - total",":",""
"2021","Spain","Average population - females",":",""
"2021","Spain","Average population - males",":",""
"2021","France","Average population - total",":",""
"2021","France","Average population - females",":",""
"2021","France","Average population - males",":",""
"2021","France (metropolitan)","Average population - total",":",""
"2021","France (metropolitan)","Average population - females",":",""
"2021","France (metropolitan)","Average population - males",":",""
"2021","Croatia","Average population - total",":",""
"2021","Croatia","Average population - females",":",""
"2021","Croatia","Average population - males",":",""
"2021","Italy","Average population - total",":",""
"2021","Italy","Average population - females",":",""
"2021","Italy","Average population - males",":",""
"2021","Cyprus","Average population - total",":",""
"2021","Cyprus","Average population - females",":",""
"2021","Cyprus","Average population - males",":",""
"2021","Latvia","Average population - total",":",""
"2021","Latvia","Average population - females",":",""
"2021","Latvia","Average population - males",":",""
"2021","Lithuania","Average population - total",":",""
"2021","Lithuania","Average population - females",":",""
"2021","Lithuania","Average population - males",":",""
"2021","Luxembourg","Average population - total",":",""
"2021","Luxembourg","Average population - females",":",""
"2021","Luxembourg","Average population - males",":",""
"2021","Hungary","Average population - total",":",""
"2021","Hungary","Average population - females",":",""
"2021","Hungary","Average population - males",":",""
"2021","Malta","Average population - total",":",""
"2021","Malta","Average population - females",":",""
"2021","Malta","Average population - males",":",""
"2021","Netherlands","Average population - total",":",""
"2021","Netherlands","Average population - females",":",""
"2021","Netherlands","Average population - males",":",""
"2021","Austria","Average population - total",":",""
"2021","Austria","Average population - females",":",""
"2021","Austria","Average population - males",":",""
"2021","Poland","Average population - total",":",""
"2021","Poland","Average population - females",":",""
"2021","Poland","Average population - males",":",""
"2021","Portugal","Average population - total",":",""
"2021","Portugal","Average population - females",":",""
"2021","Portugal","Average population - males",":",""
"2021","Romania","Average population - total",":",""
"2021","Romania","Average population - females",":",""
"2021","Romania","Average population - males",":",""
"2021","Slovenia","Average population - total",":",""
